source_file,source_timestamp_seconds,raw_output_file,final_output_file,detected_impact_time_seconds,duration_seconds,peak_dbfs,tail_rms,second_transient_ratio,decision,reason
Assets/Audio/woman-walk/01_hardwood_hallway_walk_woman_footsteps_seed510000_48khz.wav,4.4773,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0277_01_hardwood_hallway_walk_woman_footsteps_seed510000_48khz_004477ms.wav,,0.0160,0.2200,-12.00,0.004785,0.304,accept,accepted
Assets/Audio/woman-walk/01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz.wav,0.8057,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0278_01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz_000806ms.wav,,0.0160,0.2200,-12.00,0.016058,0.369,accept,accepted
Assets/Audio/woman-walk/01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz.wav,1.4117,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0279_01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz_001412ms.wav,,0.0160,0.2200,-12.00,0.014171,0.400,accept,accepted
Assets/Audio/woman-walk/01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz.wav,1.6588,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0280_01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz_001659ms.wav,,0.0160,0.2200,-12.00,0.008872,0.648,accept,accepted
Assets/Audio/woman-walk/01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz.wav,2.1156,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0281_01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz_002116ms.wav,Assets/Audio/SFX/Footsteps/Wood/Butler/FS_Wood_Butler_Soft_02.wav,0.0160,0.2200,-12.00,0.004932,0.148,accept,accepted
Assets/Audio/woman-walk/01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz.wav,2.6188,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0282_01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz_002619ms.wav,,0.0160,0.2200,-12.00,0.018800,0.252,accept,accepted
Assets/Audio/woman-walk/01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz.wav,3.0334,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0283_01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz_003033ms.wav,Assets/Audio/SFX/Footsteps/Wood/Guest/FS_Wood_Guest_Soft_02.wav,0.0160,0.2200,-12.00,0.008650,0.278,accept,accepted
Assets/Audio/woman-walk/01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz.wav,3.4658,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0284_01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz_003466ms.wav,,0.0160,0.2200,-12.00,0.009038,0.349,accept,accepted
Assets/Audio/woman-walk/01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz.wav,3.9799,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0285_01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz_003980ms.wav,,0.0160,0.2200,-12.00,0.010334,0.271,accept,accepted
Assets/Audio/woman-walk/01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz.wav,4.4992,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0286_01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz_004499ms.wav,,0.0160,0.2200,-12.00,0.014362,0.655,reject,continuous ambience/noise
Assets/Audio/woman-walk/01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz.wav,4.6280,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0287_01_hardwood_hallway_walk_woman_footsteps_seed520000_48khz_004628ms.wav,,0.0160,0.2200,-12.00,0.040462,0.602,reject,continuous ambience/noise
Assets/Audio/woman-walk/02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz.wav,0.0990,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0288_02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz_000099ms.wav,,0.0160,0.2200,-12.00,0.006056,0.494,accept,accepted
Assets/Audio/woman-walk/02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz.wav,0.5838,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0289_02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz_000584ms.wav,,0.0160,0.2200,-12.00,0.013221,0.302,accept,accepted
Assets/Audio/woman-walk/02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz.wav,1.1239,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0290_02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz_001124ms.wav,,0.0160,0.2200,-12.00,0.009045,0.248,accept,accepted
Assets/Audio/woman-walk/02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz.wav,1.4928,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0291_02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz_001493ms.wav,,0.0160,0.2200,-12.00,0.008471,0.483,accept,accepted
Assets/Audio/woman-walk/02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz.wav,1.9113,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0292_02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz_001911ms.wav,,0.0160,0.2200,-12.00,0.002155,0.080,accept,accepted
Assets/Audio/woman-walk/02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz.wav,2.2218,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0293_02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz_002222ms.wav,,0.0160,0.2200,-12.00,0.009824,0.228,accept,accepted
Assets/Audio/woman-walk/02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz.wav,2.5284,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0294_02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz_002528ms.wav,,0.0160,0.2200,-12.00,0.021629,0.929,reject,second strong transient
Assets/Audio/woman-walk/02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz.wav,2.9802,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0295_02_thick_carpet_room_walk_woman_footsteps_seed510097_48khz_002980ms.wav,,0.0160,0.2200,-12.00,0.006279,0.303,accept,accepted
Assets/Audio/woman-walk/05_wood_stair_steps_woman_footsteps_seed510388_48khz.wav,0.2360,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0296_05_wood_stair_steps_woman_footsteps_seed510388_48khz_000236ms.wav,Assets/Audio/SFX/Footsteps/Wood/Guest/FS_Wood_Guest_Soft_04.wav,0.0160,0.2200,-12.00,0.003711,0.101,accept,accepted
Assets/Audio/woman-walk/05_wood_stair_steps_woman_footsteps_seed510388_48khz.wav,0.6942,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0297_05_wood_stair_steps_woman_footsteps_seed510388_48khz_000694ms.wav,,0.0160,0.2200,-12.00,0.002658,0.121,accept,accepted
Assets/Audio/woman-walk/05_wood_stair_steps_woman_footsteps_seed510388_48khz.wav,1.1627,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0298_05_wood_stair_steps_woman_footsteps_seed510388_48khz_001163ms.wav,Assets/Audio/SFX/Footsteps/Wood/Butler/FS_Wood_Butler_Soft_04.wav,0.0160,0.2200,-12.00,0.002125,0.095,accept,accepted
Assets/Audio/woman-walk/05_wood_stair_steps_woman_footsteps_seed510388_48khz.wav,1.6665,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0299_05_wood_stair_steps_woman_footsteps_seed510388_48khz_001666ms.wav,,0.0160,0.2200,-12.00,0.006790,0.486,accept,accepted
Assets/Audio/woman-walk/05_wood_stair_steps_woman_footsteps_seed510388_48khz.wav,2.1969,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0300_05_wood_stair_steps_woman_footsteps_seed510388_48khz_002197ms.wav,,0.0160,0.2200,-12.00,0.004433,0.194,accept,accepted
Assets/Audio/woman-walk/05_wood_stair_steps_woman_footsteps_seed510388_48khz.wav,2.9763,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0301_05_wood_stair_steps_woman_footsteps_seed510388_48khz_002976ms.wav,,0.0160,0.2200,-12.00,0.006144,0.292,accept,accepted
